"ST1. Nomenclature of 2,925 proteins analyzed in the Interval and LonGenity cohorts. Corresponding external identifiers were provided by Somalogic.",,,,,,,,,,
,,,,,,,,,,
ID,SeqId,SeqIdVersion,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units
ALDH3B1.12940.35.3,12940.35,3,SL010891,Aldehyde dehydrogenase family 3 member B1,AL3B1,P43353,221,ALDH3B1,Human,RFU
TMEM40.12941.24.3,12941.24,3,SL011271,Transmembrane protein 40,TMM40,Q8WWA1,55287,TMEM40,Human,RFU
PPARA.12954.71.3,12954.71,3,SL005257,Peroxisome proliferator-activated receptor alpha,PPARa,Q07869,5465,PPARA,Human,RFU
UQCRB.12957.62.3,12957.62,3,SL008041,Cytochrome b-c1 complex subunit 7,UCR6,P14927,7381,UQCRB,Human,RFU
GCK.12960.9.3,12960.9,3,SL007208,Glucokinase,HXK4,P35557,2645,GCK,Human,RFU
GPR107.12963.1.3,12963.1,3,SL015007,Protein GPR107,GP107,Q5VW38,57720,GPR107,Human,RFU
CSRP2.12968.2.3,12968.2,3,SL008213,Cysteine and glycine-rich protein 2,CSRP2,Q16527,1466,CSRP2,Human,RFU
STAU2.12970.35.3,12970.35,3,SL007715,Double-stranded RNA-binding protein Staufen homolog 2,STAU2,Q9NUL3,27067,STAU2,Human,RFU
KRT20.12975.11.3,12975.11,3,SL002694,"Keratin, type I cytoskeletal 20",Keratin 20,P35900,54474,KRT20,Human,RFU
SORBS3.12976.49.3,12976.49,3,SL001913,Vinexin b,Vinexin b,O60504,10174,SORBS3,Human,RFU
SRSF7.12987.12.3,12987.12,3,SL019472,Serine/arginine-rich splicing factor 7,SRSF7,Q16629,,SRSF7,Human,RFU
EWSR1.12988.49.3,12988.49,3,SL007342,RNA-binding protein EWS,EWS,Q01844,2130,EWSR1,Human,RFU
MAP3K3.12990.39.3,12990.39,3,SL005017,Mitogen-activated protein kinase kinase kinase 3,MAP3K3,Q99759,4215,MAP3K3,Human,RFU
CUL9.12991.49.3,12991.49,3,SL019483,Cullin-9,CUL9,Q8IWT3,,CUL9,Human,RFU
NPLOC4.12993.21.3,12993.21,3,SL016487,Nuclear protein localization protein 4 homolog,NPL4,Q8TAT6,55666,NPLOC4,Human,RFU
LCN10.13007.66.3,13007.66,3,SL012574,Epididymal-specific lipocalin-10,LCN10,Q6JVE6,414332,LCN10,Human,RFU
PARK2.13013.41.3,13013.41,3,SL019524,E3 ubiquitin-protein ligase parkin,PRKN2,O60260,,PARK2,Human,RFU
EMID1.13021.12.3,13021.12,3,SL012763,EMI domain-containing protein 1,EMID1,Q96A84,129080,EMID1,Human,RFU
TP53I11.13022.20.3,13022.2,3,SL019515,Tumor protein p53-inducible protein 11,P5I11,O14683,,TP53I11,Human,RFU
ASPRV1.13023.8.3,13023.8,3,SL018040,Retroviral-like aspartic protease 1,APRV1,Q53RT3,151516,ASPRV1,Human,RFU
CBX7.13027.20.3,13027.2,3,SL019531,Chromobox protein homolog 7,CBX7,O95931,,CBX7,Human,RFU
EVI2B.13028.2.3,13028.2,3,SL014778,Protein EVI2B,EVI2B,P34910,2124,EVI2B,Human,RFU
BECN1.13032.1.3,13032.1,3,SL014943,Beclin-1,BECN1,Q14457,8678,BECN1,Human,RFU
TRAF4.13041.47.3,13041.47,3,SL007634,TNF receptor-associated factor 4,TRAF4,Q9BUZ4,9618,TRAF4,Human,RFU
KCNA10.13042.7.3,13042.7,3,SL019583,Potassium voltage-gated channel subfamily A member 10,KCA10,Q16322,,KCNA10,Human,RFU
ATAD2.13043.157.3,13043.157,3,SL007491,ATPase family AAA domain-containing protein 2,ATAD2,Q6PL18,29028,ATAD2,Human,RFU
TSG101.13044.5.3,13044.5,3,SL007627,Tumor susceptibility gene 101 protein,TS101,Q99816,7251,TSG101,Human,RFU
SLC6A14.13053.6.3,13053.6,3,SL015342,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+),S6A14,Q9UN76,11254,SLC6A14,Human,RFU
PSD.13055.53.3,13055.53,3,SL019564,PH and SEC7 domain-containing protein 1,PSD1,A5PKW4,,PSD,Human,RFU
SLC6A16.13056.18.3,13056.18,3,SL019585,Orphan sodium- and chloride-dependent neurotransmitter transporter NTT5,S6A16,Q9GZN6,,SLC6A16,Human,RFU
RFK.13059.33.3,13059.33,3,SL019557,Riboflavin kinase,RIFK,Q969G6,,RFK,Human,RFU
GMFG.13062.4.3,13062.4,3,SL016378,Glia maturation factor gamma,GMFG,O60234,9535,GMFG,Human,RFU
EDC4.13066.42.3,13066.42,3,SL015023,Enhancer of mRNA-decapping protein 4,EDC4,Q6P2E9,23644,EDC4,Human,RFU
PRKG1.13067.5.3,13067.5,3,SL009424,"cGMP-dependent protein kinase 1, beta isozyme",KGP1B,Q13976,5592,PRKG1,Human,RFU
ANP32A.13073.14.3,13073.14,3,SL019559,Acidic leucine-rich nuclear phosphoprotein 32 family member A,AN32A,P39687,8125,ANP32A,Human,RFU
FXR1.13076.4.3,13076.4,3,SL018149,Fragile X mental retardation syndrome-related protein 1,FXR1,P51114,,FXR1,Human,RFU
CETN2.13078.3.3,13078.3,3,SL014793,Centrin-2,CETN2,P41208,1069,CETN2,Human,RFU
VARS.13083.18.3,13083.18,3,SL013025,Valine--tRNA ligase,SYVC,P26640,7407,VARS,Human,RFU
GLP1R.13085.18.3,13085.18,3,SL007231,Glucagon-like peptide 1 receptor,GLP1R,P43220,2740,GLP1R,Human,RFU
HIF1A.13089.6.3,13089.6,3,SL003349,Hypoxia-inducible factor 1-alpha,HIF-1a,Q16665,3091,HIF1A,Human,RFU
S100A6.13090.17.3,13090.17,3,SL004827,Protein S100-A6,S100A6,P06703,6277,S100A6,Human,RFU
SECTM1.13093.6.3,13093.6,3,SL005430,Secreted and transmembrane protein 1,SECTM1,Q8WVN6,6398,SECTM1,Human,RFU
RSPO3.13094.75.3,13094.75,3,SL018509,R-spondin-3,RSPO3,Q9BXY4,84870,RSPO3,Human,RFU
BCL2L2.13097.11.3,13097.11,3,SL003774,Bcl-2-like protein 2,Apoptosis regulator Bcl-W,Q92843,599,BCL2L2,Human,RFU
FIGF.13098.93.3,13098.93,3,SL003320,Vascular endothelial growth factor D,VEGF-D,O43915,2277,FIGF,Human,RFU
SOST.13101.60.3,13101.6,3,SL007631,Sclerostin,SOST,Q9BQB4,50964,SOST,Human,RFU
FAM3D.13102.1.3,13102.1,3,SL012769,Protein FAM3D,FAM3D,Q96BQ1,131177,FAM3D,Human,RFU
CSH1.CSH2.13103.125.3,13103.125,3,SL009328,Chorionic somatomammotropin hormone,CSH,P0DML2 P0DML3,1442 1443,CSH1.CSH2,Human,RFU
EFNB1.13104.32.3,13104.32,3,SL008614,Ephrin-B1,EFNB1,P98172,1947,EFNB1,Human,RFU
SNAP25.13105.7.3,13105.7,3,SL007311,Synaptosomal-associated protein 25,SNP25,P60880,6616,SNAP25,Human,RFU
LYPD3.13107.9.3,13107.9,3,SL008402,Ly6/PLAUR domain-containing protein 3,LYPD3,O95274,27076,LYPD3,Human,RFU
NEGR1.13109.82.3,13109.82,3,SL008810,Neuronal growth regulator 1,NEGR1,Q7Z3B1,257194,NEGR1,Human,RFU
FSTL1.13112.179.3,13112.179,3,SL009349,Follistatin-related protein 1,FSTL1,Q12841,11167,FSTL1,Human,RFU
CD177.13116.25.3,13116.25,3,SL008931,CD177 antigen,CD177,Q8N6Q3,57126,CD177,Human,RFU
SMOC1.13118.5.3,13118.5,3,SL011888,SPARC-related modular calcium-binding protein 1,SMOC1,Q9H4F8,64093,SMOC1,Human,RFU
SERPINA10.13119.26.3,13119.26,3,SL004467,Protein Z-dependent protease inhibitor,protein Z inhibitor,Q9UK55,51156,SERPINA10,Human,RFU
FLRT2.13122.19.3,13122.19,3,SL008360,Leucine-rich repeat transmembrane protein FLRT2,FLRT2,O43155,23768,FLRT2,Human,RFU
FLRT3.13123.3.3,13123.3,3,SL008372,Leucine-rich repeat transmembrane protein FLRT3,FLRT3,Q9NZU0,23767,FLRT3,Human,RFU
ISLR2.13124.20.3,13124.2,3,SL018587,Immunoglobulin superfamily containing leucine-rich repeat protein 2,ISLR2,Q6UXK2,57611,ISLR2,Human,RFU
VTN.13125.45.3,13125.45,3,SL000616,Vitronectin,Vitronectin,P04004,7448,VTN,Human,RFU
DSC2.13126.52.3,13126.52,3,SL008631,Desmocollin-2,DSC2,Q02487,1824,DSC2,Human,RFU
LDLR.13129.40.3,13129.4,3,SL007070,Low-density lipoprotein receptor,LDLR,P01130,3949,LDLR,Human,RFU
HK2.13130.150.3,13130.15,3,SL007272,Hexokinase-2,HXK2,P52789,3099,HK2,Human,RFU
HK1.13131.5.3,13131.5,3,SL011180,Hexokinase-1,HXK1,P19367,3098,HK1,Human,RFU
SEMA5A.13132.14.3,13132.14,3,SL008522,Semaphorin-5A,SEM5A,Q13591,9037,SEMA5A,Human,RFU
LTBP4.13133.73.3,13133.73,3,SL007033,Latent-transforming growth factor beta-binding protein 4,LTBP4,Q8N2S1,8425,LTBP4,Human,RFU
NoneX.13230.174.3,13230.174,3,SL019999,"Ig gamma-2, Kappa","IgG2, Kappa",P01859,,,Human,RFU
NoneX.13231.90.3,13231.9,3,SL020001,"Ig gamma-4, Kappa","IgG4, Kappa",P01861,,,Human,RFU
DEFB113.13374.4.3,13374.4,3,SL012530,Beta-defensin 113,DB113,Q30KQ7,245927,DEFB113,Human,RFU
C5orf63.13378.80.3,13378.8,3,SL020102,Glutaredoxin-like protein C5orf63,YD286,A6NC05,,C5orf63,Human,RFU
B4GALT1.13381.49.3,13381.49,3,SL008831,"Beta-1,4-galactosyltransferase 1",B4GT1,P15291,2683,B4GALT1,Human,RFU
RNF34.13386.248.3,13386.248,3,SL020103,E3 ubiquitin-protein ligase RNF34,RNF34,Q969K3,,RNF34,Human,RFU
EHF.13387.55.3,13387.55,3,SL015293,ETS homologous factor,EHF,Q9NZC4,26298,EHF,Human,RFU
PCSK1.13388.57.3,13388.57,3,SL012430,Neuroendocrine convertase 1,NEC1,P29120,5122,PCSK1,Human,RFU
GAL.13389.8.3,13389.8,3,SL020073,Galanin peptides,GALA,P22466,,GAL,Human,RFU
DERL1.13393.46.3,13393.46,3,SL015189,Derlin-1,DERL1,Q9BUN8,79139,DERL1,Human,RFU
RELL1.13399.33.3,13399.33,3,SL020071,RELT-like protein 1,RELL1,Q8IUW5,,RELL1,Human,RFU
SPINK2.13405.61.3,13405.61,3,SL012422,Serine protease inhibitor Kazal-type 2,ISK2,P20155,6691,SPINK2,Human,RFU
NSG2.13409.9.3,13409.9,3,SL020096,Neuron-specific protein family member 2,NSG2,Q9Y328,,NSG2,Human,RFU
TMEM132D.13416.8.3,13416.8,3,SL020086,Transmembrane protein 132D,T132D,Q14C87,,TMEM132D,Human,RFU
TMEM167B.13421.17.3,13421.17,3,SL020080,Protein kish-B,KISHB,Q9NRX6,,TMEM167B,Human,RFU
ENOX2.13422.66.3,13422.66,3,SL012509,Ecto-NOX disulfide-thiol exchanger 2,ENOX2,Q16206,10495,ENOX2,Human,RFU
FAM213A.13423.94.3,13423.94,3,SL008291,Redox-regulatory protein FAM213A,CJ058,Q9BRX8,84293,FAM213A,Human,RFU
AIFM1.13424.51.3,13424.51,3,SL003708,"Apoptosis-inducing factor 1, mitochondrial",AIF,O95831,9131,AIFM1,Human,RFU
WFDC10A.13429.3.3,13429.3,3,SL012827,WAP four-disulfide core domain protein 10A,WF10A,Q9H1F0,140832,WFDC10A,Human,RFU
SLC14A1.13430.50.3,13430.5,3,SL010851,Urea transporter 1,UT1,Q13336,6563,SLC14A1,Human,RFU
PARVA.13434.172.3,13434.172,3,SL008312,Alpha-parvin,PARVA,Q9NVD7,55742,PARVA,Human,RFU
MAZ.13436.54.3,13436.54,3,SL020077,Myc-associated zinc finger protein,MAZ,P56270,,MAZ,Human,RFU
CHRD.13438.115.3,13438.115,3,SL007661,Chordin,CHRD,Q9H2X0,8646,CHRD,Human,RFU
SF3B4.13449.25.3,13449.25,3,SL020108,Splicing factor 3B subunit 4,SF3B4,Q15427,,SF3B4,Human,RFU
USP8.13450.49.3,13450.49,3,SL020113,Ubiquitin carboxyl-terminal hydrolase 8,UBP8,P40818,,USP8,Human,RFU
FNDC4.13451.2.3,13451.2,3,SL006734,Fibronectin type III domain-containing protein 4,FNDC4,Q9H6D8,64838,FNDC4,Human,RFU
MRPL33.13453.2.3,13453.2,3,SL020083,"39S ribosomal protein L33, mitochondrial",RM33,O75394,,MRPL33,Human,RFU
DEFB119.13455.10.3,13455.1,3,SL012695,Beta-defensin 119,DB119,Q8N690,245932,DEFB119,Human,RFU
ELF5.13457.33.3,13457.33,3,SL020109,ETS-related transcription factor Elf-5,ELF5,Q9UKW6,,ELF5,Human,RFU
CHAD.13460.4.3,13460.4,3,SL012363,Chondroadherin,CHAD,O15335,1101,CHAD,Human,RFU
NRAC.13464.8.3,13464.8,3,SL020101,Nutritionally-regulated adipose and cardiac enriched protein homolog,NRAC,Q8N912,,NRAC,Human,RFU
RCAN1.13465.5.3,13465.5,3,SL007283,Calcipressin-1,CCP1,P53805,1827,RCAN1,Human,RFU
NEURL4.13468.5.3,13468.5,3,SL020119,Neuralized-like protein 4,NEUL4,Q96JN8,,NEURL4,Human,RFU
PTH1R.13470.43.3,13470.43,3,SL014902,Parathyroid hormone/parathyroid hormone-related peptide receptor,PTH1R,Q03431,5745,PTH1R,Human,RFU
HDHD2.13472.35.3,13472.35,3,SL016517,Haloacid dehalogenase-like hydrolase domain-containing protein 2,HDHD2,Q9H0R4,84064,HDHD2,Human,RFU
ITPKA.13473.55.3,13473.55,3,SL020131,Inositol-trisphosphate 3-kinase A,IP3KA,P23677,,ITPKA,Human,RFU
GSTK1.13474.40.3,13474.4,3,SL011317,Glutathione S-transferase kappa 1,GSTK1,Q9Y2Q3,373156,GSTK1,Human,RFU
UBE2D4.13475.10.3,13475.1,3,SL020116,Ubiquitin-conjugating enzyme E2 D4,UB2D4,Q9Y2X8,,UBE2D4,Human,RFU
KIN.13476.16.3,13476.16,3,SL020144,DNA/RNA-binding protein KIN17,KIN17,O60870,,KIN,Human,RFU
CNOT1.13482.14.3,13482.14,3,SL020129,CCR4-NOT transcription complex subunit 1,CNOT1,A5YKK6,,CNOT1,Human,RFU
TMEM87B.13485.20.3,13485.2,3,SL020165,Transmembrane protein 87B,TM87B,Q96K49,,TMEM87B,Human,RFU
UNC93B1.13487.24.3,13487.24,3,SL020148,Protein unc-93 homolog B1,UN93B,Q9H1C4,,UNC93B1,Human,RFU
ARFIP1.13488.3.3,13488.3,3,SL020128,Arfaptin-1,ARFP1,P53367,27236,ARFIP1,Human,RFU
MPP6.13490.1.3,13490.1,3,SL020136,MAGUK p55 subfamily member 6,MPP6,Q9NZW5,,MPP6,Human,RFU
PDE6D.13491.40.3,13491.4,3,SL020117,"Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta",PDE6D,O43924,,PDE6D,Human,RFU
CERS5.13494.6.3,13494.6,3,SL020154,Ceramide synthase 5,CERS5,Q8N5B7,,CERS5,Human,RFU
HCAR2.13495.48.3,13495.48,3,SL020147,Hydroxycarboxylic acid receptor 2,HCAR2,Q8TDS4,,HCAR2,Human,RFU
HMGCS1.13496.19.3,13496.19,3,SL020125,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",HMCS1,Q01581,,HMGCS1,Human,RFU
EIF3J.13497.34.3,13497.34,3,SL020138,Eukaryotic translation initiation factor 3 subunit J,EIF3J,O75822,,EIF3J,Human,RFU
F8.13499.30.3,13499.3,3,SL000359,Coagulation Factor VIII,Coagulation Factor VIII,P00451,2157,F8,Human,RFU
TEX29.13500.9.3,13500.9,3,SL018003,Testis-expressed sequence 29 protein,TEX29,Q8N6K0,121793,TEX29,Human,RFU
SLC35G2.13501.10.3,13501.1,3,SL020163,Solute carrier family 35 member G2,S35G2,Q8TBE7,,SLC35G2,Human,RFU
SLC26A11.13502.2.3,13502.2,3,SL020153,Sodium-independent sulfate anion transporter,S2611,Q86WA9,,SLC26A11,Human,RFU
SCAMP5.13509.5.3,13509.5,3,SL020162,Secretory carrier-associated membrane protein 5,SCAM5,Q8TAC9,,SCAMP5,Human,RFU
ATP2A3.13510.7.3,13510.7,3,SL011088,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3,AT2A3,Q93084,489,ATP2A3,Human,RFU
SATB1.13511.29.3,13511.29,3,SL009828,DNA-binding protein SATB1,SATB1,Q01826,6304,SATB1,Human,RFU
RAB35.13514.121.3,13514.121,3,SL005732,Ras-related protein Rab-35,Rab-1C,Q15286,11021,RAB35,Human,RFU
RPRD1A.13515.8.3,13515.8,3,SL020146,Regulation of nuclear pre-mRNA domain-containing protein 1A,RPR1A,Q96P16,,RPRD1A,Human,RFU
EMC4.13516.46.3,13516.46,3,SL016509,ER membrane protein complex subunit 4,TMM85,Q5J8M3,51234,EMC4,Human,RFU
PTCHD3.13517.3.3,13517.3,3,SL020152,Patched domain-containing protein 3,PTHD3,Q3KNS1,,PTCHD3,Human,RFU
ASAP2.13518.5.3,13518.5,3,SL014608,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",ASAP2,O43150,8853,ASAP2,Human,RFU
ARHGEF25.13519.112.3,13519.112,3,SL020123,Rho guanine nucleotide exchange factor 25,ARHGP,Q86VW2,115557,ARHGEF25,Human,RFU
HS6ST2.13524.25.3,13524.25,3,SL020161,Heparan-sulfate 6-O-sulfotransferase 2,H6ST2,Q96MM7,,HS6ST2,Human,RFU
KCNG4.13525.17.3,13525.17,3,SL020151,Potassium voltage-gated channel subfamily G member 4,KCNG4,Q8TDN1,,KCNG4,Human,RFU
SSB.13526.5.3,13526.5,3,SL013009,Lupus La protein,LA,P05455,6741,SSB,Human,RFU
NAP1L2.13529.39.3,13529.39,3,SL020132,Nucleosome assembly protein 1-like 2,NP1L2,Q9ULW6,,NAP1L2,Human,RFU
UTS2R.13530.5.3,13530.5,3,SL020120,Urotensin-2 receptor,UR2R,Q9UKP6,,UTS2R,Human,RFU
CNEP1R1.13532.25.3,13532.25,3,SL020160,Nuclear envelope phosphatase-regulatory subunit 1,NEPR1,Q8N9A8,,CNEP1R1,Human,RFU
MYOM2.13534.20.3,13534.2,3,SL008132,Myomesin-2,MYOM2,P54296,9172,MYOM2,Human,RFU
POLI.13536.56.3,13536.56,3,SL020124,DNA polymerase iota,POLI,Q9UNA4,,POLI,Human,RFU
KCNN1.13539.131.3,13539.131,3,SL020168,Small conductance calcium-activated potassium channel protein 1,KCNN1,Q92952,,KCNN1,Human,RFU
GPR26.13540.1.3,13540.1,3,SL020159,G-protein coupled receptor 26,GPR26,Q8NDV2,,GPR26,Human,RFU
MYCT1.13541.1.3,13541.1,3,SL016488,Myc target protein 1,MYCT1,Q8N699,80177,MYCT1,Human,RFU
EIF1AD.13545.97.3,13545.97,3,SL013206,Probable RNA-binding protein EIF1AD,EIF1A,Q8N9N8,84285,EIF1AD,Human,RFU
PPAPDC1A.13548.53.3,13548.53,3,SL020158,Phosphatidate phosphatase PPAPDC1A,PPC1A,Q5VZY2,,PPAPDC1A,Human,RFU
ADAM29.13549.15.3,13549.15,3,SL020150,Disintegrin and metalloproteinase domain-containing protein 29,ADA29,Q9UKF5,11086,ADAM29,Human,RFU
SWAP70.13552.7.3,13552.7,3,SL010879,Switch-associated protein 70,SWP70,Q9UH65,23075,SWAP70,Human,RFU
DCUN1D3.13553.4.3,13553.4,3,SL020126,DCN1-like protein 3,DCNL3,Q8IWE4,,DCUN1D3,Human,RFU
REPIN1.13554.78.3,13554.78,3,SL020118,Replication initiator 1,REPI1,Q9BWE0,,REPIN1,Human,RFU
PVRL3.13557.3.3,13557.3,3,SL004802,Nectin-3,Nectin 3,Q9NQS3,25945,PVRL3,Human,RFU
ACBD7.13563.259.3,13563.259,3,SL020184,Acyl-CoA-binding domain-containing protein 7,ACBD7,Q8N6N7,414149,ACBD7,Human,RFU
SSU72.13566.2.3,13566.2,3,SL020204,RNA polymerase II subunit A C-terminal domain phosphatase SSU72,SSU72,Q9NP77,,SSU72,Human,RFU
PSMD4.13568.30.3,13568.3,3,SL011203,26S proteasome non-ATPase regulatory subunit 4,PSMD4,P55036,5710,PSMD4,Human,RFU
HDLBP.13570.43.3,13570.43,3,SL008163,Vigilin,VIGLN,Q00341,3069,HDLBP,Human,RFU
PSMD11.13572.43.3,13572.43,3,SL010941,26S proteasome non-ATPase regulatory subunit 11,PSD11,O00231,5717,PSMD11,Human,RFU
ARPC3.13573.5.3,13573.5,3,SL004616,Actin-related protein 2/3 complex subunit 3,p21-ARC,O15145,10094,ARPC3,Human,RFU
RND1.13574.50.3,13574.5,3,SL020205,Rho-related GTP-binding protein Rho6,RND1,Q92730,,RND1,Human,RFU
DVL2.13575.40.3,13575.4,3,SL020209,Segment polarity protein dishevelled homolog DVL-2,DVL2,O14641,,DVL2,Human,RFU
U2AF2.13577.25.3,13577.25,3,SL017896,Splicing factor U2AF 65 kDa subunit,U2AF2,P26368,,U2AF2,Human,RFU
ABLIM3.13578.98.3,13578.98,3,SL020134,Actin-binding LIM protein 3,ABLM3,O94929,22885,ABLIM3,Human,RFU
UAP1.13580.2.3,13580.2,3,SL009232,UDP-N-acetylhexosamine pyrophosphorylase,Sperm-associated antigen 2,Q16222,6675,UAP1,Human,RFU
APAF1.13583.19.3,13583.19,3,SL003661,Apoptotic protease-activating factor 1,Apaf-1,O14727,317,APAF1,Human,RFU
RACGAP1.13587.10.3,13587.1,3,SL005989,Rac GTPase-activating protein 1,RGAP1,Q9H0H5,29127,RACGAP1,Human,RFU
ANXA9.13588.11.3,13588.11,3,SL020193,Annexin A9,ANXA9,O76027,8416,ANXA9,Human,RFU
APBB3.13589.10.3,13589.1,3,SL007058,Amyloid beta A4 precursor protein-binding family B member 3,APBB3,O95704,10307,APBB3,Human,RFU
REXO2.13590.1.3,13590.1,3,SL020207,"Oligoribonuclease, mitochondrial",ORN,Q9Y3B8,,REXO2,Human,RFU
PRIM1.13591.31.3,13591.31,3,SL020210,DNA primase small subunit,PRI1,P49642,,PRIM1,Human,RFU
GGA1.13594.158.3,13594.158,3,SL020181,ADP-ribosylation factor-binding protein GGA1,GGA1,Q9UJY5,,GGA1,Human,RFU
RAB27B.13596.3.3,13596.3,3,SL006957,Ras-related protein Rab-27B,RB27B,O00194,5874,RAB27B,Human,RFU
RABEPK.13599.15.3,13599.15,3,SL020211,Rab9 effector protein with kelch motifs,RABEK,Q7Z6M1,,RABEPK,Human,RFU
NHP2L1.13602.6.3,13602.6,3,SL013050,NHP2-like protein 1,NH2L1,P55769,4809,NHP2L1,Human,RFU
RFESD.13603.7.3,13603.7,3,SL020186,Rieske domain-containing protein,RFESD,Q8TAC1,,RFESD,Human,RFU
NEURL1.13604.27.3,13604.27,3,SL020194,E3 ubiquitin-protein ligase NEURL1,NEUL1,O76050,,NEURL1,Human,RFU
ANXA10.13605.16.3,13605.16,3,SL015314,Annexin A10,ANX10,Q9UJ72,11199,ANXA10,Human,RFU
GTF2I.13609.11.3,13609.11,3,SL007326,General transcription factor II-I,GTF2I,P78347,2969,GTF2I,Human,RFU
MAGEA10.13610.9.3,13610.9,3,SL005065,Melanoma-associated antigen 10,MAGE-10,P43363,4109,MAGEA10,Human,RFU
CYTIP.13612.7.3,13612.7,3,SL020195,Cytohesin-interacting protein,CYTIP,O60759,,CYTIP,Human,RFU
CREBBP.13614.6.3,13614.6,3,SL003777,CREB-binding protein,CREB-binding protein,Q92793,1387,CREBBP,Human,RFU
MAD1L1.13618.15.3,13618.15,3,SL015381,Mitotic spindle assembly checkpoint protein MAD1,MD1L1,Q9Y6D9,8379,MAD1L1,Human,RFU
ASNA1.13620.10.3,13620.1,3,SL016377,ATPase ASNA1,ASNA,O43681,439,ASNA1,Human,RFU
MLL2.13623.4.3,13623.4,3,SL007956,Histone-lysine N-methyltransferase 2D,MLL2,O14686,8085,MLL2,Human,RFU
NADK.13624.17.3,13624.17,3,SL020213,NAD kinase,NADK,O95544,,NADK,Human,RFU
SSB.13625.19.3,13625.19,3,SL013009,Lupus La protein,LA,P05455,6741,SSB,Human,RFU
GRB14.13628.58.3,13628.58,3,SL020196,Growth factor receptor-bound protein 14,GRB14,Q14449,,GRB14,Human,RFU
RBBP5.13631.1.3,13631.1,3,SL003766,Retinoblastoma-binding protein 5,RB binding protein 5,Q15291,5929,RBBP5,Human,RFU
PIR.13634.209.3,13634.209,3,SL006975,Pirin,PIR,O00625,8544,PIR,Human,RFU
IFIT3.13642.90.3,13642.9,3,SL004393,Interferon-induced protein with tetratricopeptide repeats 3,CIG49,O14879,3437,IFIT3,Human,RFU
HGS.13644.30.3,13644.3,3,SL016371,Hepatocyte growth factor-regulated tyrosine kinase substrate,HGS,O14964,9146,HGS,Human,RFU
DHX38.13645.14.3,13645.14,3,SL020202,Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16,PRP16,Q92620,,DHX38,Human,RFU
KCNIP1.13650.11.3,13650.11,3,SL020183,Kv channel-interacting protein 1,KCIP1,Q9NZI2,,KCNIP1,Human,RFU
ZFP91.13651.54.3,13651.54,3,SL020192,E3 ubiquitin-protein ligase ZFP91,ZFP91,Q96JP5,,ZFP91,Human,RFU
TOM1L1.13652.2.3,13652.2,3,SL020197,TOM1-like protein 1,TM1L1,O75674,,TOM1L1,Human,RFU
MACROD1.13653.335.3,13653.335,3,SL020203,O-acetyl-ADP-ribose deacetylase MACROD1,MACD1,Q9BQ69,,MACROD1,Human,RFU
ROCK2.13654.1.3,13654.1,3,SL005370,Rho-associated protein kinase 2,ROCK2,O75116,9475,ROCK2,Human,RFU
NCL.13655.34.3,13655.34,3,SL005695,Nucleolin,Nucleolin,P19338,4691,NCL,Human,RFU
PNKP.13657.2.3,13657.2,3,SL007610,Bifunctional polynucleotide phosphatase/kinase,PNKP,Q96T60,11284,PNKP,Human,RFU
PPP2R3A.13665.35.3,13665.35,3,SL004990,Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha,"PP2A, subunit B",Q06190,5523,PPP2R3A,Human,RFU
CA10.13666.222.3,13666.222,3,SL010449,Carbonic anhydrase-related protein 10,Carbonic Anhydrase X,Q9NS85,56934,CA10,Human,RFU
FGFR3.13669.6.3,13669.6,3,SL004063,Fibroblast growth factor receptor 3,FGFR-3,P22607,2261,FGFR3,Human,RFU
HSPA6.13672.3.3,13672.3,3,SL013017,Heat shock 70 kDa protein 6,HSP76,P17066,3310,HSPA6,Human,RFU
NAB2.13680.3.3,13680.3,3,SL020216,NGFI-A-binding protein 2,NAB2,Q15742,,NAB2,Human,RFU
IL5RA.13686.2.3,13686.2,3,SL005188,Interleukin-5 receptor subunit alpha,IL-5 Ra,Q01344,3568,IL5RA,Human,RFU
CAPSL.13688.2.3,13688.2,3,SL020217,Calcyphosin-like protein,CAPSL,Q8WWF8,,CAPSL,Human,RFU
ODC1.13689.2.3,13689.2,3,SL003670,Ornithine decarboxylase,Ornithine decarboxylase,P11926,4953,ODC1,Human,RFU
SLC5A8.13691.10.3,13691.1,3,SL020232,Sodium-coupled monocarboxylate transporter 1,SC5A8,Q8N695,,SLC5A8,Human,RFU
WISP1.13692.154.3,13692.154,3,SL004689,WNT1-inducible-signaling pathway protein 1,WISP-1,O95388,8840,WISP1,Human,RFU
CRLF2.13694.24.3,13694.24,3,SL005226,Cytokine receptor-like factor 2,TSLP R,Q9HC73,64109,CRLF2,Human,RFU
KIAA0319L.13698.28.3,13698.28,3,SL020223,Dyslexia-associated protein KIAA0319-like protein,K319L,Q8IZA0,,KIAA0319L,Human,RFU
ANXA2.13700.10.3,13700.1,3,SL004209,Annexin A2,annexin II,P07355,302,ANXA2,Human,RFU
